station_id,state,region,station_lat,station_lon,date,year,month,day_of_year,max_temp_c,heatwave_flag
IMD-1601,Telangana,South Peninsula,18.432,78.134,2026-08-21,2026,8,233,44.5,1
IMD-1737,Jharkhand,East,23.397,85.7,2020-04-02,2020,4,93,28.6,0
IMD-1069,Rajasthan,Northwest,28.338,73.533,2026-07-15,2026,7,196,38.3,0
IMD-1277,Maharashtra,West,20.749,75.303,2024-09-09,2024,9,253,43.0,0
IMD-1204,Madhya Pradesh,Central,24.278,77.011,2021-08-19,2021,8,231,40.9,0
IMD-1569,Telangana,South Peninsula,16.042,76.535,2023-08-23,2023,8,235,43.6,1
IMD-1381,Odisha,East,19.44,86.66,2026-03-04,2026,3,63,40.1,1
IMD-1142,Uttar Pradesh,Indo-Gangetic Plain,27.668,82.055,2025-12-10,2025,12,344,49.2,0
IMD-1636,Punjab,Northwest,30.681,73.667,2020-02-29,2020,2,60,37.5,0
IMD-1362,Odisha,East,21.217,86.644,2022-12-31,2022,12,365,47.6,0
IMD-1570,Telangana,South Peninsula,17.27,79.45,2023-05-16,2023,5,136,28.2,0
IMD-1039,Rajasthan,Northwest,28.291,72.312,2022-10-04,2022,10,277,52.0,1
IMD-1569,Telangana,South Peninsula,16.042,76.535,2026-03-18,2026,3,77,35.3,0
IMD-1451,Haryana,Northwest,28.57,74.695,2024-10-13,2024,10,287,46.0,0
IMD-1821,Tamil Nadu,South Peninsula,11.096,76.901,2025-03-29,2025,3,88,32.2,0
IMD-1125,Uttar Pradesh,Indo-Gangetic Plain,26.011,82.328,2021-06-23,2021,6,174,33.4,0
IMD-1033,Rajasthan,Northwest,27.452,72.296,2020-08-23,2020,8,236,44.8,0
IMD-1006,Rajasthan,Northwest,27.92,72.465,2022-09-25,2022,9,268,44.4,0
IMD-1141,Uttar Pradesh,Indo-Gangetic Plain,27.674,79.037,2025-09-30,2025,9,273,46.6,0
IMD-1587,Telangana,South Peninsula,18.556,76.777,2024-09-16,2024,9,260,45.3,0
IMD-1067,Rajasthan,Northwest,26.867,72.461,2021-09-08,2021,9,251,44.5,0
IMD-1758,Jharkhand,East,23.391,83.761,2024-11-22,2024,11,327,45.8,0
IMD-1566,Andhra Pradesh,South Peninsula,14.66,81.121,2023-11-26,2023,11,330,45.8,0
IMD-1802,Karnataka,South,15.188,77.213,2026-08-23,2026,8,235,41.1,1
IMD-1282,Maharashtra,West,19.181,76.021,2025-07-21,2025,7,202,35.5,0
IMD-1181,Madhya Pradesh,Central,22.872,79.517,2020-02-26,2020,2,57,39.5,0
IMD-1073,Uttar Pradesh,Indo-Gangetic Plain,26.302,80.725,2024-01-19,2024,1,19,44.3,0
IMD-1735,Jharkhand,East,23.89,84.853,2020-05-16,2020,5,137,29.5,0
IMD-1502,Delhi,Northwest,27.163,76.879,2023-05-09,2023,5,129,32.1,0
IMD-1438,Gujarat,West,21.238,71.498,2023-07-08,2023,7,189,34.6,0
IMD-1173,Madhya Pradesh,Central,24.246,78.752,2021-02-07,2021,2,38,39.8,0
IMD-1296,Bihar,Indo-Gangetic Plain,25.511,83.546,2024-10-23,2024,10,297,48.5,0
IMD-1631,Punjab,Northwest,31.551,74.557,2020-07-25,2020,7,207,36.4,0
IMD-1353,Odisha,East,21.841,83.761,2024-05-26,2024,5,147,30.6,0
IMD-1313,Bihar,Indo-Gangetic Plain,24.082,84.043,2022-03-18,2022,3,77,34.1,0
IMD-1819,Tamil Nadu,South Peninsula,12.353,78.465,2026-01-02,2026,1,2,41.7,0
IMD-1448,Gujarat,West,22.645,69.915,2022-04-16,2022,4,106,32.8,0
IMD-1173,Madhya Pradesh,Central,24.246,78.752,2024-06-09,2024,6,161,36.6,0
IMD-1629,Punjab,Northwest,30.408,74.972,2024-03-23,2024,3,83,39.8,0
IMD-1289,Maharashtra,West,21.132,74.405,2021-04-08,2021,4,98,34.3,0
IMD-1327,Bihar,Indo-Gangetic Plain,25.734,83.72,2022-09-15,2022,9,258,43.8,0
IMD-1372,Odisha,East,22.237,83.461,2021-05-15,2021,5,135,32.3,0
IMD-1411,Gujarat,West,22.905,71.719,2026-02-23,2026,2,54,37.5,0
IMD-1487,Delhi,Northwest,27.451,76.967,2023-07-17,2023,7,198,40.4,1
IMD-1174,Madhya Pradesh,Central,24.378,79.025,2023-05-12,2023,5,132,30.5,0
IMD-1456,Haryana,Northwest,28.065,76.891,2021-07-06,2021,7,187,33.8,0
IMD-1854,Tamil Nadu,South Peninsula,9.991,76.773,2023-04-30,2023,4,120,29.9,0
IMD-1266,Maharashtra,West,18.626,76.538,2026-03-24,2026,3,83,34.3,0
IMD-1601,Telangana,South Peninsula,18.432,78.134,2025-07-06,2025,7,187,36.7,0
IMD-1374,Odisha,East,19.447,85.923,2021-03-01,2021,3,60,36.1,0
IMD-1459,Haryana,Northwest,29.396,75.068,2026-05-07,2026,5,127,37.4,0
IMD-1452,Haryana,Northwest,30.562,75.992,2026-01-12,2026,1,12,49.2,1
IMD-1439,Gujarat,West,22.313,72.478,2023-05-06,2023,5,126,29.9,0
IMD-1423,Gujarat,West,21.579,69.439,2023-04-30,2023,4,120,32.4,0
IMD-1090,Uttar Pradesh,Indo-Gangetic Plain,27.402,80.435,2020-02-14,2020,2,45,41.1,0
IMD-1873,Kerala,South,9.487,75.675,2020-11-24,2020,11,329,39.7,0
IMD-1419,Gujarat,West,23.22,69.368,2021-10-30,2021,10,303,46.2,0
IMD-1034,Rajasthan,Northwest,27.751,73.251,2025-02-25,2025,2,56,35.8,0
IMD-1789,Karnataka,South,16.155,74.504,2022-04-20,2022,4,110,27.9,0
IMD-1069,Rajasthan,Northwest,28.338,73.533,2021-05-07,2021,5,127,32.1,0
IMD-1737,Jharkhand,East,23.397,85.7,2026-04-04,2026,4,94,36.4,0
IMD-1552,Andhra Pradesh,South Peninsula,14.444,78.378,2021-10-28,2021,10,301,45.1,0
IMD-1784,Karnataka,South,16.539,76.947,2022-12-13,2022,12,347,41.4,0
IMD-1059,Rajasthan,Northwest,27.843,73.714,2026-04-05,2026,4,95,40.3,1
IMD-1749,Jharkhand,East,24.47,86.445,2023-01-15,2023,1,15,45.2,0
IMD-1531,Andhra Pradesh,South Peninsula,17.378,77.82,2020-03-07,2020,3,67,35.6,0
IMD-1827,Tamil Nadu,South Peninsula,11.807,78.556,2025-09-16,2025,9,259,39.9,0
IMD-1596,Telangana,South Peninsula,18.662,77.246,2022-08-18,2022,8,230,37.2,0
IMD-1049,Rajasthan,Northwest,25.653,73.515,2024-07-01,2024,7,183,35.8,0
IMD-1066,Rajasthan,Northwest,26.646,72.913,2020-05-27,2020,5,148,35.8,0
IMD-1638,Punjab,Northwest,32.539,74.389,2021-01-21,2021,1,21,44.5,0
IMD-1143,Uttar Pradesh,Indo-Gangetic Plain,26.49,78.916,2024-02-03,2024,2,34,39.5,0
IMD-1777,Karnataka,South,15.822,76.944,2024-02-11,2024,2,42,34.5,0
IMD-1573,Telangana,South Peninsula,16.271,77.13,2023-12-27,2023,12,361,46.8,0
IMD-1237,Maharashtra,West,20.797,74.189,2023-09-23,2023,9,266,41.8,0
IMD-1191,Madhya Pradesh,Central,24.293,80.078,2025-10-21,2025,10,294,52.0,1
IMD-1702,Chhattisgarh,Central,22.589,83.811,2020-11-09,2020,11,314,48.5,0
IMD-1587,Telangana,South Peninsula,18.556,76.777,2026-07-29,2026,7,210,37.8,0
IMD-1228,Maharashtra,West,18.307,77.367,2020-01-28,2020,1,28,37.1,0
IMD-1681,West Bengal,East,22.488,86.681,2024-09-09,2024,9,253,42.6,0
IMD-1464,Haryana,Northwest,29.932,75.501,2021-11-19,2021,11,323,50.3,0
IMD-1871,Kerala,South,12.195,75.617,2020-09-14,2020,9,258,33.0,0
IMD-1249,Maharashtra,West,18.685,77.061,2021-12-05,2021,12,339,44.0,0
IMD-1659,West Bengal,East,24.39,88.698,2023-01-31,2023,1,31,38.2,0
IMD-1711,Chhattisgarh,Central,22.18,83.034,2024-03-19,2024,3,79,35.1,0
IMD-1822,Tamil Nadu,South Peninsula,10.605,79.241,2025-05-11,2025,5,131,31.1,0
IMD-1082,Uttar Pradesh,Indo-Gangetic Plain,26.275,80.947,2020-08-06,2020,8,219,36.6,0
IMD-1098,Uttar Pradesh,Indo-Gangetic Plain,26.798,80.321,2022-01-05,2022,1,5,46.4,0
IMD-1530,Andhra Pradesh,South Peninsula,15.391,81.169,2024-01-28,2024,1,28,43.4,0
IMD-1806,Karnataka,South,16.078,75.479,2023-06-19,2023,6,170,31.7,0
IMD-1598,Telangana,South Peninsula,16.494,76.734,2020-06-09,2020,6,161,32.7,0
IMD-1773,Karnataka,South,15.071,74.823,2022-12-27,2022,12,361,40.9,0
IMD-1315,Bihar,Indo-Gangetic Plain,24.193,83.794,2022-08-22,2022,8,234,40.5,0
IMD-1798,Karnataka,South,16.526,75.307,2025-05-22,2025,5,142,28.4,0
IMD-1566,Andhra Pradesh,South Peninsula,14.66,81.121,2020-01-30,2020,1,30,34.2,0
IMD-1583,Telangana,South Peninsula,18.118,78.029,2022-07-12,2022,7,193,35.7,0
IMD-1644,Punjab,Northwest,29.932,74.123,2023-02-10,2023,2,41,42.6,0
IMD-1750,Jharkhand,East,24.547,85.996,2022-10-19,2022,10,292,43.8,0
IMD-1765,Karnataka,South,14.688,75.352,2024-08-31,2024,8,244,43.2,1
IMD-1020,Rajasthan,Northwest,28.236,74.902,2021-03-16,2021,3,75,37.4,0
IMD-1333,Bihar,Indo-Gangetic Plain,23.731,86.932,2024-12-12,2024,12,347,46.4,0
IMD-1813,Karnataka,South,15.409,74.378,2024-06-10,2024,6,162,31.2,0
IMD-1576,Telangana,South Peninsula,17.63,77.891,2025-04-21,2025,4,111,31.3,0
IMD-1740,Jharkhand,East,23.113,85.494,2023-06-30,2023,6,181,37.5,0
IMD-1038,Rajasthan,Northwest,26.324,75.907,2021-11-30,2021,11,334,47.3,0
IMD-1657,West Bengal,East,23.534,88.848,2024-02-08,2024,2,39,34.9,0
IMD-1453,Haryana,Northwest,29.804,74.387,2020-02-19,2020,2,50,40.8,0
IMD-1788,Karnataka,South,13.9,74.298,2026-06-25,2026,6,176,32.6,0
IMD-1117,Uttar Pradesh,Indo-Gangetic Plain,27.321,79.67,2024-07-15,2024,7,197,34.6,0
IMD-1555,Andhra Pradesh,South Peninsula,14.927,79.304,2024-04-29,2024,4,120,30.5,0
IMD-1105,Uttar Pradesh,Indo-Gangetic Plain,28.234,79.925,2022-04-22,2022,4,112,31.8,0
IMD-1034,Rajasthan,Northwest,27.751,73.251,2023-05-16,2023,5,136,32.1,0
IMD-1078,Uttar Pradesh,Indo-Gangetic Plain,27.687,79.346,2024-07-07,2024,7,189,41.6,1
IMD-1211,Madhya Pradesh,Central,21.704,79.227,2020-06-17,2020,6,169,30.1,0
IMD-1502,Delhi,Northwest,27.163,76.879,2026-05-17,2026,5,137,39.8,0
IMD-1340,Bihar,Indo-Gangetic Plain,26.294,86.264,2020-08-12,2020,8,225,39.4,0
IMD-1234,Maharashtra,West,20.563,76.603,2023-01-15,2023,1,15,43.0,0
IMD-1858,Tamil Nadu,South Peninsula,12.532,80.232,2023-08-20,2023,8,232,40.5,1
IMD-1861,Tamil Nadu,South Peninsula,12.204,76.863,2021-04-30,2021,4,120,28.0,0
IMD-1218,Madhya Pradesh,Central,24.021,78.054,2026-02-13,2026,2,44,43.6,1
IMD-1551,Andhra Pradesh,South Peninsula,16.82,79.23,2026-05-08,2026,5,128,36.6,0
IMD-1036,Rajasthan,Northwest,26.269,76.123,2020-07-01,2020,7,183,34.6,0
IMD-1867,Kerala,South,10.94,75.963,2025-12-24,2025,12,358,39.9,0
IMD-1756,Jharkhand,East,24.212,86.239,2023-02-01,2023,2,32,40.0,0
IMD-1053,Rajasthan,Northwest,26.386,74.024,2023-01-10,2023,1,10,47.2,0
IMD-1629,Punjab,Northwest,30.408,74.972,2025-05-07,2025,5,127,37.0,0
IMD-1169,Madhya Pradesh,Central,21.834,79.413,2020-12-01,2020,12,336,48.2,0
IMD-1544,Andhra Pradesh,South Peninsula,14.465,79.422,2025-11-24,2025,11,328,47.3,0
IMD-1453,Haryana,Northwest,29.804,74.387,2024-06-19,2024,6,171,28.8,0
IMD-1624,Punjab,Northwest,30.53,74.362,2026-02-26,2026,2,57,39.0,0
IMD-1855,Tamil Nadu,South Peninsula,10.585,78.039,2021-11-07,2021,11,311,42.3,0
IMD-1423,Gujarat,West,21.579,69.439,2025-03-17,2025,3,76,38.3,0
IMD-1301,Bihar,Indo-Gangetic Plain,26.192,83.349,2024-07-13,2024,7,195,33.1,0
IMD-1300,Bihar,Indo-Gangetic Plain,23.77,86.596,2023-07-07,2023,7,188,36.9,0
IMD-1011,Rajasthan,Northwest,28.246,75.735,2026-05-20,2026,5,140,35.6,0
IMD-1847,Tamil Nadu,South Peninsula,11.654,79.537,2023-05-26,2023,5,146,23.5,0
IMD-1236,Maharashtra,West,18.329,76.554,2024-07-19,2024,7,201,34.9,0
IMD-1029,Rajasthan,Northwest,27.826,75.706,2026-04-06,2026,4,96,38.7,0
IMD-1450,Haryana,Northwest,27.911,75.527,2025-04-07,2025,4,97,34.6,0
IMD-1709,Chhattisgarh,Central,21.29,81.182,2023-08-16,2023,8,228,40.8,0
IMD-1246,Maharashtra,West,18.218,76.265,2024-12-20,2024,12,355,47.9,0
IMD-1563,Andhra Pradesh,South Peninsula,16.409,79.952,2023-02-23,2023,2,54,38.8,0
IMD-1611,Punjab,Northwest,32.432,74.163,2021-04-28,2021,4,118,32.1,0
IMD-1295,Bihar,Indo-Gangetic Plain,24.135,85.919,2025-08-17,2025,8,229,44.8,1
IMD-1884,Kerala,South,9.777,77.566,2020-06-11,2020,6,163,26.4,0
IMD-1692,Chhattisgarh,Central,20.57,81.742,2025-06-07,2025,6,158,35.0,0
IMD-1682,West Bengal,East,24.476,89.174,2020-03-13,2020,3,73,30.5,0
IMD-1741,Jharkhand,East,22.524,86.491,2024-08-09,2024,8,222,41.1,0
IMD-1444,Gujarat,West,20.843,71.704,2022-06-05,2022,6,156,30.2,0
IMD-1636,Punjab,Northwest,30.681,73.667,2022-01-29,2022,1,29,38.9,0
IMD-1447,Gujarat,West,23.601,70.901,2021-02-05,2021,2,36,42.0,0
IMD-1513,Andhra Pradesh,South Peninsula,14.752,78.992,2026-03-30,2026,3,89,32.4,0
IMD-1750,Jharkhand,East,24.547,85.996,2025-07-20,2025,7,201,35.6,0
IMD-1526,Andhra Pradesh,South Peninsula,16.575,80.808,2023-09-05,2023,9,248,40.6,0
IMD-1223,Maharashtra,West,18.652,74.582,2024-03-22,2024,3,82,37.4,0
IMD-1361,Odisha,East,22.125,83.659,2024-12-09,2024,12,344,47.4,0
IMD-1213,Madhya Pradesh,Central,22.774,80.374,2021-01-04,2021,1,4,46.5,0
IMD-1743,Jharkhand,East,22.813,85.45,2021-11-13,2021,11,317,44.5,0
IMD-1497,Delhi,Northwest,28.971,78.915,2020-01-13,2020,1,13,41.7,0
IMD-1765,Karnataka,South,14.688,75.352,2022-02-15,2022,2,46,39.6,0
IMD-1634,Punjab,Northwest,30.849,76.301,2026-11-06,2026,11,310,48.6,0
IMD-1733,Jharkhand,East,22.803,84.025,2026-06-11,2026,6,162,39.8,0
IMD-1726,Jharkhand,East,24.336,85.507,2020-04-12,2020,4,103,36.1,0
IMD-1561,Andhra Pradesh,South Peninsula,15.257,78.924,2025-11-16,2025,11,320,40.8,0
IMD-1663,West Bengal,East,22.413,88.597,2020-01-11,2020,1,11,43.3,0
IMD-1885,Kerala,South,10.048,74.652,2020-05-22,2020,5,143,29.6,0
IMD-1241,Maharashtra,West,20.884,76.731,2024-03-29,2024,3,89,35.0,0
IMD-1422,Gujarat,West,22.519,72.069,2022-10-11,2022,10,284,47.0,0
IMD-1839,Tamil Nadu,South Peninsula,9.864,79.05,2022-07-28,2022,7,209,32.1,0
IMD-1006,Rajasthan,Northwest,27.92,72.465,2021-10-26,2021,10,299,49.2,0
IMD-1231,Maharashtra,West,20.75,76.091,2024-02-26,2024,2,57,36.4,0
IMD-1608,Telangana,South Peninsula,16.823,76.685,2020-02-03,2020,2,34,41.6,0
IMD-1124,Uttar Pradesh,Indo-Gangetic Plain,26.588,82.09,2024-02-10,2024,2,41,41.1,0
IMD-1594,Telangana,South Peninsula,18.531,78.429,2020-02-28,2020,2,59,35.5,0
IMD-1147,Uttar Pradesh,Indo-Gangetic Plain,26.247,81.256,2021-04-23,2021,4,113,29.4,0
IMD-1189,Madhya Pradesh,Central,22.34,78.507,2025-10-29,2025,10,302,46.8,0
IMD-1523,Andhra Pradesh,South Peninsula,14.628,79.059,2023-09-15,2023,9,258,45.2,0
IMD-1526,Andhra Pradesh,South Peninsula,16.575,80.808,2021-02-09,2021,2,40,39.7,0
IMD-1164,Madhya Pradesh,Central,23.115,79.022,2023-07-31,2023,7,212,41.0,0
IMD-1124,Uttar Pradesh,Indo-Gangetic Plain,26.588,82.09,2024-02-02,2024,2,33,41.9,0
IMD-1503,Delhi,Northwest,29.074,79.13,2020-07-08,2020,7,190,36.0,0
IMD-1640,Punjab,Northwest,31.708,76.476,2025-06-25,2025,6,176,34.2,0
IMD-1185,Madhya Pradesh,Central,22.103,78.455,2021-12-13,2021,12,347,51.0,1
IMD-1713,Chhattisgarh,Central,22.028,81.179,2022-09-01,2022,9,244,40.0,0
IMD-1110,Uttar Pradesh,Indo-Gangetic Plain,27.202,79.668,2026-03-29,2026,3,88,35.1,0
IMD-1718,Chhattisgarh,Central,19.989,79.967,2025-09-08,2025,9,251,44.8,0
IMD-1788,Karnataka,South,13.9,74.298,2022-06-02,2022,6,153,26.0,0
IMD-1497,Delhi,Northwest,28.971,78.915,2021-04-17,2021,4,107,33.0,0
IMD-1776,Karnataka,South,16.397,77.048,2022-01-13,2022,1,13,39.2,0
IMD-1141,Uttar Pradesh,Indo-Gangetic Plain,27.674,79.037,2024-02-27,2024,2,58,37.4,0
IMD-1766,Karnataka,South,16.258,76.462,2024-11-13,2024,11,318,46.9,1
IMD-1028,Rajasthan,Northwest,28.375,74.314,2023-11-09,2023,11,313,50.2,0
IMD-1171,Madhya Pradesh,Central,23.681,77.69,2024-01-20,2024,1,20,48.0,1
IMD-1241,Maharashtra,West,20.884,76.731,2022-02-26,2022,2,57,39.9,0
IMD-1640,Punjab,Northwest,31.708,76.476,2021-04-10,2021,4,100,29.9,0
IMD-1530,Andhra Pradesh,South Peninsula,15.391,81.169,2021-01-19,2021,1,19,41.2,0
IMD-1622,Punjab,Northwest,31.151,74.732,2022-06-22,2022,6,173,36.7,0
IMD-1838,Tamil Nadu,South Peninsula,11.703,79.357,2022-12-15,2022,12,349,41.1,0
IMD-1837,Tamil Nadu,South Peninsula,11.579,80.402,2020-05-28,2020,5,149,24.8,0
IMD-1003,Rajasthan,Northwest,28.446,74.96,2024-12-04,2024,12,339,51.3,0
IMD-1474,Haryana,Northwest,28.554,75.661,2021-01-03,2021,1,3,45.9,0
IMD-1697,Chhattisgarh,Central,22.101,80.918,2021-06-25,2021,6,176,38.0,0
IMD-1311,Bihar,Indo-Gangetic Plain,24.147,87.12,2021-10-14,2021,10,287,43.7,0
IMD-1398,Gujarat,West,21.281,70.833,2026-02-25,2026,2,56,36.4,0
IMD-1323,Bihar,Indo-Gangetic Plain,23.732,85.397,2026-04-11,2026,4,101,42.2,1
IMD-1413,Gujarat,West,23.032,69.566,2023-08-31,2023,8,243,45.2,1
IMD-1534,Andhra Pradesh,South Peninsula,17.384,81.241,2026-02-19,2026,2,50,37.0,0
IMD-1096,Uttar Pradesh,Indo-Gangetic Plain,26.57,81.668,2026-07-20,2026,7,201,41.5,1
IMD-1511,Andhra Pradesh,South Peninsula,15.106,80.786,2024-01-06,2024,1,6,42.4,0
IMD-1625,Punjab,Northwest,31.99,74.054,2024-12-14,2024,12,349,46.8,0
IMD-1683,West Bengal,East,24.445,88.345,2020-12-19,2020,12,354,45.9,0
IMD-1672,West Bengal,East,23.166,86.933,2023-12-12,2023,12,346,47.5,1
IMD-1406,Gujarat,West,22.721,70.997,2026-01-01,2026,1,1,44.8,0
IMD-1546,Andhra Pradesh,South Peninsula,16.22,80.542,2020-08-28,2020,8,241,37.2,0
IMD-1549,Andhra Pradesh,South Peninsula,17.018,80.029,2023-09-19,2023,9,262,42.7,0
IMD-1487,Delhi,Northwest,27.451,76.967,2026-04-27,2026,4,117,37.3,0
IMD-1800,Karnataka,South,16.777,75.411,2026-08-14,2026,8,226,36.9,0
IMD-1278,Maharashtra,West,19.101,75.95,2024-07-15,2024,7,197,38.5,0
IMD-1422,Gujarat,West,22.519,72.069,2021-12-05,2021,12,339,44.5,0
IMD-1107,Uttar Pradesh,Indo-Gangetic Plain,27.051,79.901,2026-08-09,2026,8,221,41.3,0
IMD-1518,Andhra Pradesh,South Peninsula,15.063,80.379,2022-03-30,2022,3,89,34.0,0
IMD-1536,Andhra Pradesh,South Peninsula,15.44,79.446,2021-02-24,2021,2,55,34.2,0
IMD-1394,Gujarat,West,22.323,72.46,2022-04-19,2022,4,109,32.0,0
IMD-1269,Maharashtra,West,20.36,74.719,2026-02-10,2026,2,41,37.3,0
IMD-1200,Madhya Pradesh,Central,21.432,77.55,2025-01-23,2025,1,23,43.5,0
IMD-1458,Haryana,Northwest,30.098,76.297,2024-08-24,2024,8,237,39.8,0
IMD-1654,West Bengal,East,23.69,86.963,2026-11-06,2026,11,310,49.0,1
IMD-1517,Andhra Pradesh,South Peninsula,15.209,80.877,2023-01-07,2023,1,7,45.7,0
IMD-1348,Odisha,East,21.041,86.919,2023-08-20,2023,8,232,40.7,0
IMD-1070,Rajasthan,Northwest,28.274,75.184,2025-11-08,2025,11,312,52.0,0
IMD-1161,Uttar Pradesh,Indo-Gangetic Plain,26.339,79.978,2022-08-21,2022,8,233,40.5,0
IMD-1596,Telangana,South Peninsula,18.662,77.246,2022-02-07,2022,2,38,39.2,0
IMD-1577,Telangana,South Peninsula,18.385,79.645,2021-08-06,2021,8,218,38.1,0
IMD-1219,Madhya Pradesh,Central,22.333,76.716,2020-04-02,2020,4,93,33.2,0
IMD-1614,Punjab,Northwest,31.515,75.07,2026-02-06,2026,2,37,39.6,0
IMD-1571,Telangana,South Peninsula,16.477,78.667,2022-05-10,2022,5,130,33.4,0
IMD-1723,Chhattisgarh,Central,20.906,80.413,2021-01-01,2021,1,1,46.2,0
IMD-1555,Andhra Pradesh,South Peninsula,14.927,79.304,2026-10-31,2026,10,304,45.7,0
IMD-1467,Haryana,Northwest,28.527,75.37,2021-12-06,2021,12,340,51.6,1
IMD-1775,Karnataka,South,15.216,74.781,2026-06-28,2026,6,179,32.2,0
IMD-1528,Andhra Pradesh,South Peninsula,15.509,78.76,2023-10-31,2023,10,304,45.4,0
IMD-1628,Punjab,Northwest,29.747,76.134,2021-06-18,2021,6,169,33.6,0
IMD-1075,Uttar Pradesh,Indo-Gangetic Plain,25.827,80.645,2021-03-02,2021,3,61,36.1,0
IMD-1193,Madhya Pradesh,Central,24.271,77.432,2020-02-21,2020,2,52,37.5,0
IMD-1872,Kerala,South,11.315,77.495,2020-09-01,2020,9,245,34.0,0
IMD-1845,Tamil Nadu,South Peninsula,12.394,79.718,2024-01-03,2024,1,3,42.4,0
IMD-1179,Madhya Pradesh,Central,21.777,79.814,2026-04-07,2026,4,97,38.5,0
IMD-1532,Andhra Pradesh,South Peninsula,15.351,79.788,2025-06-21,2025,6,172,31.6,0
IMD-1505,Delhi,Northwest,28.93,75.246,2025-05-31,2025,5,151,31.9,0
IMD-1566,Andhra Pradesh,South Peninsula,14.66,81.121,2021-05-02,2021,5,122,31.0,0
IMD-1645,West Bengal,East,23.886,89.754,2024-02-08,2024,2,39,42.1,1
IMD-1121,Uttar Pradesh,Indo-Gangetic Plain,27.321,81.35,2024-08-12,2024,8,225,41.1,0
IMD-1580,Telangana,South Peninsula,18.193,76.791,2021-12-18,2021,12,352,43.0,0
IMD-1051,Rajasthan,Northwest,25.616,74.786,2025-02-11,2025,2,42,40.4,0
IMD-1102,Uttar Pradesh,Indo-Gangetic Plain,27.945,82.543,2022-04-06,2022,4,96,33.0,0
IMD-1056,Rajasthan,Northwest,27.587,73.475,2026-01-10,2026,1,10,48.3,0
IMD-1368,Odisha,East,21.381,85.915,2026-09-28,2026,9,271,47.5,0
IMD-1482,Haryana,Northwest,27.67,74.529,2026-03-23,2026,3,82,38.2,0
IMD-1669,West Bengal,East,22.188,86.399,2022-09-23,2022,9,266,44.2,0
IMD-1140,Uttar Pradesh,Indo-Gangetic Plain,25.838,81.72,2022-12-04,2022,12,338,49.3,0
IMD-1007,Rajasthan,Northwest,27.217,73.848,2023-02-09,2023,2,40,43.7,0
IMD-1375,Odisha,East,20.052,86.999,2021-03-04,2021,3,63,36.7,0
IMD-1085,Uttar Pradesh,Indo-Gangetic Plain,25.377,79.659,2025-12-17,2025,12,351,46.2,0
IMD-1766,Karnataka,South,16.258,76.462,2021-01-14,2021,1,14,38.0,0
IMD-1726,Jharkhand,East,24.336,85.507,2021-07-05,2021,7,186,39.0,0
IMD-1224,Maharashtra,West,19.82,75.022,2023-01-07,2023,1,7,44.9,0
IMD-1183,Madhya Pradesh,Central,23.307,77.838,2023-03-18,2023,3,77,35.6,0
IMD-1465,Haryana,Northwest,29.0,74.333,2025-03-21,2025,3,80,38.5,0
IMD-1563,Andhra Pradesh,South Peninsula,16.409,79.952,2024-08-03,2024,8,216,36.1,0
IMD-1277,Maharashtra,West,20.749,75.303,2022-07-03,2022,7,184,32.5,0
IMD-1808,Karnataka,South,16.786,76.835,2026-09-25,2026,9,268,44.4,1
IMD-1512,Andhra Pradesh,South Peninsula,17.219,78.444,2025-11-07,2025,11,311,51.6,1
IMD-1048,Rajasthan,Northwest,27.847,75.986,2021-06-05,2021,6,156,34.9,0
IMD-1711,Chhattisgarh,Central,22.18,83.034,2020-07-17,2020,7,199,36.0,0
IMD-1564,Andhra Pradesh,South Peninsula,15.026,79.776,2026-02-21,2026,2,52,38.7,0
IMD-1533,Andhra Pradesh,South Peninsula,16.302,80.701,2021-05-03,2021,5,123,26.7,0
IMD-1711,Chhattisgarh,Central,22.18,83.034,2026-09-21,2026,9,264,49.1,1
IMD-1379,Odisha,East,21.958,84.404,2022-01-02,2022,1,2,44.7,0
IMD-1086,Uttar Pradesh,Indo-Gangetic Plain,26.377,80.73,2023-12-08,2023,12,342,45.4,0
IMD-1015,Rajasthan,Northwest,26.798,73.678,2022-01-20,2022,1,20,44.3,0
IMD-1176,Madhya Pradesh,Central,23.905,78.033,2025-09-04,2025,9,247,44.2,0
IMD-1112,Uttar Pradesh,Indo-Gangetic Plain,27.889,82.524,2023-09-26,2023,9,269,46.4,0
IMD-1455,Haryana,Northwest,28.285,74.518,2024-01-01,2024,1,1,44.4,0
IMD-1256,Maharashtra,West,20.554,75.246,2025-11-16,2025,11,320,49.4,0
IMD-1317,Bihar,Indo-Gangetic Plain,26.105,86.748,2025-11-22,2025,11,326,48.7,0
IMD-1373,Odisha,East,20.605,83.602,2020-11-16,2020,11,321,46.2,0
IMD-1484,Haryana,Northwest,30.074,75.709,2022-11-13,2022,11,317,51.4,1
IMD-1494,Delhi,Northwest,28.292,77.108,2024-02-24,2024,2,55,39.4,0
IMD-1270,Maharashtra,West,20.47,75.974,2020-08-06,2020,8,219,37.1,0
IMD-1861,Tamil Nadu,South Peninsula,12.204,76.863,2026-08-15,2026,8,227,35.0,0
IMD-1289,Maharashtra,West,21.132,74.405,2022-08-08,2022,8,220,37.0,0
IMD-1782,Karnataka,South,14.396,77.521,2023-11-08,2023,11,312,40.8,0
IMD-1369,Odisha,East,19.87,84.35,2023-07-05,2023,7,186,35.7,0
IMD-1683,West Bengal,East,24.445,88.345,2025-08-05,2025,8,217,37.9,0
